small_area,total_value_mGBP
S01011366,1.023856064
S01011367,1.799846632
S01011368,4.220344081
S01011369,1.685972408
S01011370,2.606291765
S01011371,1.604190331
S01011372,1.168391481
S01011373,1.296822493
S01011374,1.594285281
S01011375,1.081389848
S01011376,1.054399255
S01011377,2.544805013
S01011378,2.051519138
S01011379,4.816647668
S01011380,1.354850523
S01011381,1.632952853
S01011382,1.838532271
S01011383,1.346067031
S01011384,1.352873218
S01011385,1.785516067
S01011386,1.151237042
S01011387,1.600825564
S01011388,3.362084801
S01011389,1.303679842
S01011390,1.60127115
S01011391,1.086584949
S01011392,1.18246172
S01011393,1.893132002
S01011394,2.046017304
S01011395,1.332495419
S01011396,1.458034745
S01011397,1.949482953
S01011398,1.303536828
S01011399,1.003701584
S01011400,1.69704843
S01011401,1.541937886
S01011402,2.697563089
S01011403,0.910933341
S01011404,2.208774984
S01011405,1.376637449
S01011406,1.259957468
S01011407,2.040996872
S01011408,1.519965021
S01011409,1.8387491
S01011410,1.476805789
S01011411,1.266652034
S01011412,3.508766411
S01011413,1.450755078
S01011414,2.106465206
S01011415,2.544753438
S01011416,2.059171948
S01011417,2.623677803
S01011418,1.143508637
S01011419,1.302407781
S01011420,0.936971918
S01011421,1.958457812
S01011422,1.342656469
S01011423,1.201571636
S01011424,1.401874576
S01011425,1.979162749
S01011426,0.980109802
S01011427,0.136968614
S01011428,0.15677825
S01011429,2.213865603
S01011430,1.081292037
S01011431,1.254189015
S01011432,1.001832965
S01011433,0.994245957
S01011434,0.636124819
S01011435,5.360501318
S01011436,0.899861445
S01011437,0.738466633
S01011438,0.542361066
S01011439,1.083558824
S01011440,0.644962569
S01011441,0.843305943
S01011442,0.912799383
S01011443,0.727213995
S01011444,0.415285591
S01011445,0.217721346
S01011446,0.420050148
S01011447,0.803692013
S01011448,0.848328124
S01011449,0.5712593
S01011450,3.853030873
S01011451,11.91110638
S01011452,2.828480705
S01011453,1.580260595
S01011454,1.600085582
S01011455,1.493355101
S01011456,1.721682101
S01011457,1.805465095
S01011458,4.00758974
S01011459,2.763138675
S01011460,1.250108554
S01011461,1.540678154
S01011462,1.894197634
S01011463,2.900852923
S01011464,1.746562741
S01011465,0.993144691
S01011466,1.411800792
S01011467,0.966155837
S01011468,2.878611771
S01011469,1.524596338
S01011470,2.804003781
S01011471,2.329266998
S01011472,1.398938903
S01011473,1.568362357
S01011474,1.706196407
S01011475,1.208776579
S01011476,1.515580287
S01011477,3.442332307
S01011478,3.842223023
S01011479,3.14879211
S01011480,3.502173295
S01011481,2.091689299
S01011482,2.015978782
S01011483,1.423622586
S01011484,1.562807564
S01011485,1.695829234
S01011486,1.119302211
S01011487,2.230299615
S01011488,1.06441526
S01011489,1.727759355
S01011490,2.654719393
S01011491,0.8553098
S01011492,1.418010579
S01011493,1.785703724
S01011494,1.472816485
S01011495,1.621171087
S01011496,1.295601097
S01011497,1.428942033
S01011498,1.87074002
S01011499,2.136330685
S01011500,0.844841115
S01011501,1.089012387
S01011502,1.222836216
S01011503,1.010552357
S01011504,1.542410111
S01011505,1.694795221
S01011506,0.882856155
S01011507,1.226811469
S01011508,2.178976434
S01011509,1.157948369
S01011510,2.392736563
S01011511,0.914090055
S01011512,1.371801505
S01011513,1.264514531
S01011514,1.580823283
S01011515,0.965773284
S01011516,2.74338393
S01011517,0.840598615
S01011518,1.127119721
S01011519,1.218940728
S01011520,1.102893535
S01011521,2.087599412
S01011522,1.612345981
S01011523,1.377753261
S01011524,1.708959635
S01011525,1.782491633
S01011526,1.623932329
S01011527,1.671227821
S01011528,2.206285117
S01011529,0.953122014
S01011530,1.520932934
S01011531,3.332113823
S01011532,1.734067234
S01011533,1.435948158
S01011534,1.59525872
S01011535,2.220925175
S01011536,2.114535709
S01011537,1.368926711
S01011538,2.487325835
S01011539,1.246154112
S01011540,2.4221517
S01011541,1.760190696
S01011542,1.478281216
S01011543,1.220295361
S01011544,1.099283762
S01011545,1.193444324
S01011546,2.012243656
S01011547,1.463000008
S01011548,1.586399428
S01011549,2.253005269
S01011550,2.68069118
S01011551,1.194232512
S01011552,1.665560553
S01011553,6.554995481
S01011554,1.86357682
S01011555,0.980641992
S01011556,0.954508326
S01011557,0.99246848
S01011558,1.119780053
S01011559,0.964930778
S01011560,1.302928538
S01011561,1.210875339
S01011562,1.299013767
S01011563,1.354481671
S01011564,1.810444629
S01011565,1.666482421
S01011566,1.542549553
S01011567,1.875584521
S01011568,1.628980929
S01011569,2.400645076
S01011570,1.412880588
S01011571,1.1923788
S01011572,1.258101153
S01011573,2.801067389
S01011574,1.446806452
S01011575,1.112288498
S01011576,1.807321063
S01011577,1.650518145
S01011578,1.45161427
S01011579,3.291369325
S01011580,1.823155037
S01011581,1.506218015
S01011582,2.964415732
S01011583,1.482289488
S01011584,1.063070422
S01011585,1.499887107
S01011586,1.115142508
S01011587,1.055730428
S01011588,1.265018471
S01011589,1.734650973
S01011590,1.232643548
S01011591,0.965732498
S01011592,1.330278103
S01011593,1.685889574
S01011594,0.979010314
S01011595,0.896832332
S01011596,2.208369916
S01011597,1.196677597
S01011598,0.749506207
S01011599,1.639377549
S01011600,1.405415606
S01011601,2.167968565
S01011602,1.706483811
S01011603,1.60631128
S01011604,0.897850674
S01011605,1.491823925
S01011606,3.578540331
S01011607,1.224265583
S01011608,2.425735237
S01011609,1.656360167
S01011610,1.68059464
S01011611,2.867159148
S01011612,2.70590015
S01011613,3.060486854
S01011614,0.086643174
S01011615,0.150360017
S01011616,0.117153279
S01011617,1.950758508
S01011618,1.376045368
S01011619,4.243115326
S01011620,4.639759058
S01011621,1.290575512
S01011622,2.046606411
S01011623,1.174704182
S01011624,1.554924892
S01011625,1.060487341
S01011626,2.109887926
S01011627,2.154639518
S01011628,2.958534752
S01011629,1.093234831
S01011630,1.102135311
S01011631,1.167878922
S01011632,1.228991877
S01011633,1.088913451
S01011634,1.016143424
S01011635,1.155653546
S01011636,1.246448228
S01011637,1.214865321
S01011638,1.106779164
S01011639,0.976309206
S01011640,1.277628557
S01011641,1.201389205
S01011642,1.709160872
S01011643,1.618268699
S01011644,1.320277192
S01011645,1.003126869
S01011646,2.538894261
S01011647,2.047337837
S01011648,2.101269249
S01011649,1.133389539
S01011650,1.48253434
S01011651,2.285083366
S01011652,1.552526312
S01011653,1.43107457
S01011654,2.216155152
S01011655,1.625239291
S01011656,0.921973605
S01011657,0.919077427
S01011658,1.043322363
S01011659,1.492458721
S01011660,2.61205537
S01011661,0.926991312
S01011662,1.533028216
S01011663,1.640325654
S01011664,1.686610703
S01011665,1.631983454
S01011666,1.694982215
S01011667,1.890428875
S01011668,2.152794619
S01011669,1.064051227
S01011670,1.041701727
S01011671,1.565929802
S01011672,0.99710827
S01011673,1.274388264
S01011674,3.894354239
S01011675,0.18041333
S01011676,0.126264098
S01011677,0.240045585
S01011678,0.1244967
S01011679,0.212173542
S01011680,0.251766896
S01011681,0.161234292
S01011682,2.704721259
S01011683,2.159264336
S01011684,0.298018375
S01011685,2.313741407
S01011686,0.325832859
S01011687,0.150215998
S01011688,0.287303738
S01011689,1.410624591
S01011690,0.31634281
S01011691,0.650289832
S01011692,0.230619615
S01011693,0.189688924
S01011694,0.184233533
S01011695,1.54904319
S01011696,6.212482291
S01011697,3.220257829
S01011698,2.157529342
S01011699,2.885536367
S01011700,1.784839738
S01011701,4.231349719
S01011702,0.226043652
S01011703,6.072515226
S01011704,2.512904507
S01011705,1.601573215
S01011706,2.78764295
S01011707,2.450402562
S01011708,2.370699454
S01011709,3.125041343
S01011710,0.948423591
S01011711,1.196210448
S01011712,0.830071254
S01011713,3.267398791
S01011714,1.381056656
S01011715,1.350889144
S01011716,3.094571028
S01011717,2.222987414
S01011718,3.110218762
S01011719,2.419973431
S01011720,1.95245534
S01011721,1.350464749
S01011722,1.309349652
S01011723,2.620198866
S01011724,1.899151377
S01011725,2.816297747
S01011726,1.519151219
S01011727,5.882159821
S01011728,1.926341765
S01011729,1.180800973
S01011730,5.164821871
S01011731,1.669048796
S01011732,4.223411438
S01011733,1.423811788
S01011734,1.309531554
S01011735,2.115913587
S01011736,1.450238906
S01011737,1.186044893
S01011738,1.724716465
S01011739,1.336776181
S01011740,1.404701884
S01011741,1.025606181
S01011742,1.270125284
S01011743,1.364698569
S01011744,1.296564601
S01011745,1.497890285
S01011746,0.810969291
S01011747,1.708107638
S01011748,1.481079704
S01011749,1.419223177
S01011750,1.439438354
S01011751,1.64489574
S01011752,1.435391136
S01011753,1.817507068
S01011754,1.259561953
S01011755,2.252665984
S01011756,1.669487263
S01011757,1.593326147
S01011758,1.026151301
S01011759,1.765501033
S01011760,1.869164227
S01011761,1.589604128
S01011762,1.412269214
S01011763,1.680804679
S01011764,0.685720219
S01011765,3.508999335
S01011766,1.29259582
S01011767,1.490492084
S01011768,1.967139347
S01011769,1.366751512
S01011770,1.892866025
S01011771,2.606654632
S01011772,6.459349985
S01011773,2.084107624
S01011774,2.686921462
S01011775,2.405973076
S01011776,9.133720881
S01011777,1.891025246
S01011778,2.269969192
S01011779,3.501187515
S01011780,2.431084034
S01011781,1.667049118
S01011782,2.402157974
S01011783,2.01834202
S01011784,1.515455797
S01011785,1.458391541
S01011786,2.089381088
S01011787,2.153248336
S01011788,1.693202854
S01011789,0.851213825
S01011790,2.926041584
S01011791,1.846109773
S01011792,2.301640599
S01011793,4.680537168
S01011794,1.950554962
S01011795,1.435996968
S01011796,1.884787767
S01011797,4.276366285
S01011798,1.204125964
S01011799,2.563948304
S01011800,0.844964484
S01011801,1.093651829
S01011802,1.609290957
S01011803,0.16370064
S01011804,1.994636953
S01011805,1.634477402
S01011806,2.861052533
S01011807,5.206414254
S01011808,2.182232843
S01011809,2.593355366
S01011810,3.43306116
S01011811,4.083117714
S01011812,1.446675188
S01011813,3.063181716
S01011814,2.201009748
S01011815,3.393198798
S01011816,1.858354334
S01011817,6.00476578
S01011818,2.916665414
S01011819,0.89108206
S01011820,2.362539368
S01011821,-0.184666416
S01011822,0.116854256
S01011823,1.997950518
S01011824,0.660566545
S01011825,1.105296842
S01011826,1.840567808
S01011827,1.509461999
S01011828,4.236738659
S01011829,0.953789144
S01011830,1.781691695
S01011831,2.332407141
S01011832,2.371400274
S01011833,3.8759903
S01011834,3.437019678
S01011835,1.509695411
S01011836,3.135806703
S01011837,1.348538483
S01011838,3.441346457
S01011839,1.657959818
S01011840,1.891160255
S01011841,1.748670821
S01011842,1.067750208
S01011843,6.2392676
S01011844,1.555191496
S01011845,2.180071217
S01011846,3.425852066
S01011847,0.67182962
S01011848,1.749199092
S01011849,1.396287249
S01011850,9.336610557
S01011851,3.191784899
S01011852,1.990360642
S01011853,3.383098499
S01011854,2.103510107
S01011855,1.528060158
S01011856,4.004017737
S01011857,1.416139039
S01011858,1.675762348
S01011859,1.189009431
S01011860,1.326573603
S01011861,1.799842336
S01011862,2.549796253
S01011863,0.615978948
S01011864,0.708771167
S01011865,0.778358403
S01011866,1.446801836
S01011867,-0.339308439
S01011868,-0.220348355
S01011869,-0.23726299
S01011870,-0.21586724
S01011871,15.16511457
S01011872,3.775339225
S01011873,2.040691276
S01011874,0.515944476
S01011875,0.358367129
S01011876,2.469138779
S01011877,0.330141175
S01011878,3.937645795
S01011879,1.107527456
S01011880,1.368822005
S01011881,0.257522336
S01011882,0.645705043
S01011883,4.217636772
S01011884,0.515300218
S01011885,1.987463427
S01011886,2.039487865
S01011887,1.047852231
S01011888,1.303919307
S01011889,1.84214028
S01011890,2.187192378
S01011891,1.98955744
S01011892,2.78687275
S01011893,2.515025061
S01011894,1.152201972
S01011895,2.716337307
S01011896,2.709361153
S01011897,3.841781188
S01011898,1.852509396
S01011899,1.814950213
S01011900,3.670229903
S01011901,2.335754656
S01011902,4.865157811
S01011903,3.428677989
S01011904,3.968242531
S01011905,3.572733256
S01011906,0.440673924
S01011907,2.332900819
S01011908,1.719088421
S01011909,3.724035525
S01011910,1.285861648
S01011911,0.949461532
S01011912,1.281976841
S01011913,1.125980414
S01011914,1.254442997
S01011915,1.29300266
S01011916,0.877316737
S01011917,0.711348002
S01011918,1.315059368
S01011919,1.592369105
S01011920,1.193742917
S01011921,0.90616317
S01011922,1.08313873
S01011923,1.525603491
S01011924,0.542438435
S01011925,3.881286284
S01011926,0.857441464
S01011927,0.921908544
S01011928,1.011939582
S01011929,1.075696072
S01011930,0.886244889
S01011931,2.134331974
S01011932,1.153921036
S01011933,1.085138904
S01011934,3.539544946
S01011935,1.189326022
S01011936,1.493169823
S01011937,1.412708569
S01011938,1.74959735
S01011939,1.140374492
S01011940,1.097617096
S01011941,1.185880551
S01011942,1.298918599
S01011943,1.96986324
S01011944,1.552761805
S01011945,2.463497015
S01011946,1.270936447
S01011947,0.849836269
S01011948,2.459624624
S01011949,4.298985433
S01011950,1.082930004
S01011951,1.801683608
S01011952,1.517335179
S01011953,3.7743362
S01011954,0.572174646
S01011955,1.12937238
S01011956,2.038853697
S01011957,2.820750361
S01011958,4.517959467
S01011959,3.379736971
S01011960,3.291462055
S01011961,0.270634632
S01011962,1.693682079
S01011963,0.193254355
S01011964,2.225854468
S01011965,2.225949308
S01011966,0.624489762
S01011967,2.550436889
S01011968,3.080081247
S01011969,0.440011567
S01011970,0.212555872
S01011971,0.899837775
S01011972,4.305812547
S01011973,1.36986885
S01011974,3.542133859
S01011975,0.639840035
S01011976,0.562983368
S01011977,2.045251398
S01011978,1.965241195
S01011979,5.459830131
S01011980,1.358504506
S01011981,2.279112298
S01011982,2.372266746
S01011983,2.584028472
S01011984,-0.195980119
S01011985,0.832844203
S01011986,-0.15116581
S01011987,-0.296677615
S01011988,1.812386141
S01011989,0.87181364
S01011990,0.147666994
S01011991,-0.111939363
S01011992,0.489047772
S01011993,-0.138393026
S01011994,2.15122078
S01011995,2.943249529
S01011996,1.293171799
S01011997,2.672160942
S01011998,0.968151676
S01011999,2.133109005
S01012000,0.741460578
S01012001,0.641512234
S01012002,0.389695025
S01012003,0.410808181
S01012004,1.803099594
S01012005,1.873096803
S01012006,8.272362212
S01012007,2.35260559
S01012008,1.436827525
S01012009,2.399443958
S01012010,4.735174464
S01012011,0.571257592
S01012012,2.211804467
S01012013,2.253281132
S01012014,2.247950511
S01012015,1.111309701
S01012016,1.913138245
S01012017,1.534169278
S01012018,3.018714306
S01012019,0.313591045
S01012020,0.324590602
S01012021,0.605412431
S01012022,0.180858668
S01012023,0.86674325
S01012024,0.573974222
S01012025,0.224198982
S01012026,6.81185799
S01012027,3.479897044
S01012028,1.197410776
S01012029,8.356894806
S01012030,3.312579541
S01012031,1.808080141
S01012032,0.544188096
S01012033,2.326381861
S01012034,2.830575755
S01012035,3.7592737
S01012036,2.991855878
S01012037,2.54713653
S01012038,1.522905227
S01012039,2.071701065
S01012040,1.934863879
S01012041,1.810590812
S01012042,2.165060997
S01012043,1.878820716
S01012044,1.897471062
S01012045,2.33922768
S01012046,1.294368302
S01012047,1.865859693
S01012048,1.377034656
S01012049,1.631266877
S01012050,1.920974352
S01012051,0.858122221
S01012052,1.977489829
S01012053,1.646504421
S01012054,0.953746047
S01012055,1.807796204
S01012056,2.234510778
S01012057,3.309736402
S01012058,1.963771794
S01012059,1.520539736
S01012060,1.756465819
S01012061,2.71286939
S01012062,3.183588116
S01012063,1.160810775
S01012064,1.113577803
S01012065,1.191032797
S01012066,2.070474444
S01012067,0.958216493
S01012068,0.543221207
S01012069,0.700875638
S01012070,1.216290205
S01012071,2.356605734
S01012072,2.278906099
S01012073,1.394337564
S01012074,1.434287981
S01012075,1.470074693
S01012076,1.585207643
S01012077,1.609024175
S01012078,2.237138524
S01012079,1.924375242
S01012080,1.376966426
S01012081,1.322927936
S01012082,1.069219149
S01012083,1.298622694
S01012084,0.999444622
S01012085,1.368429502
S01012086,1.587135844
S01012087,1.505570676
S01012088,1.488582834
S01012089,2.438062682
S01012090,3.475083139
S01012091,1.161159577
S01012092,1.039392119
S01012093,0.906597431
S01012094,3.499204247
S01012095,2.332920769
S01012096,1.580248259
S01012097,1.253467311
S01012098,1.066340696
S01012099,1.431532823
S01012100,2.393453209
S01012101,2.127685446
S01012102,1.173610499
S01012103,1.599482742
S01012104,2.302024078
S01012105,2.85893715
S01012106,2.654727307
S01012107,1.611842611
S01012108,1.852499058
S01012109,2.005484287
S01012110,1.887294157
S01012111,1.40604883
S01012112,1.744069448
S01012113,2.073400787
S01012114,2.314745224
S01012115,0.807544158
S01012116,0.953544703
S01012117,3.575121641
S01012118,1.647026365
S01012119,2.307620729
S01012120,1.395592909
S01012121,2.115691296
S01012122,1.074026887
S01012123,0.940243995
S01012124,0.975094126
S01012125,1.448037452
S01012126,1.606221337
S01012127,2.946725524
S01012128,1.143773368
S01012129,1.247253112
S01012130,2.006640206
S01012131,2.190291352
S01012132,1.602390766
S01012133,1.457077118
S01012134,2.499825131
S01012135,1.452579839
S01012136,1.511445461
S01012137,1.629901239
S01012138,1.790137717
S01012139,1.76994862
S01012140,1.851177932
S01012141,2.167720363
S01012142,2.81984136
S01012143,2.310492758
S01012144,2.329557192
S01012145,2.948674011
S01012146,1.953031708
S01012147,1.336586705
S01012148,1.265073025
S01012149,1.893409822
S01012150,1.467213489
S01012151,1.179109744
